Date,Open,High,Low,Close,Adj_Close,Volume,Day
2018-10-09,264.100006,265.450012,263.549988,264.130005,243.220963,2078000,1271
2018-10-10,263.619995,263.619995,255.369995,255.600006,235.366287,5803900,1272
2018-10-11,254.809998,256.290009,248.449997,250.220001,230.412155,9037000,1273
2018-10-12,254.389999,254.639999,250.300003,253.600006,233.524597,7116700,1274
2018-10-15,253.190002,254.559998,252.039993,252.210007,232.244629,3306200,1275
2018-10-16,254.139999,258.100006,253.699997,257.579987,237.189514,3308500,1276
2018-10-17,257.75,258.339996,255.070007,257.670013,237.27243,2845800,1277
2018-10-18,256.75,257.350006,252.690002,254.050003,233.93898,3046800,1278
2018-10-19,254.669998,256.619995,253.149994,253.850006,233.754807,2684200,1279
2018-10-22,254.550003,254.860001,252.169998,252.800003,232.787933,2102000,1280
2018-10-23,249,252.580002,246.839996,251.279999,231.388245,5206500,1281
2018-10-24,251.190002,251.550003,243.25,243.779999,224.481949,4065700,1282
2018-10-25,245.710007,249.789993,244.669998,248.149994,228.506027,4443800,1283
2018-10-26,244.339996,246.979996,241.039993,243.759995,224.463501,5278700,1284
2018-10-29,247.029999,248.350006,238.789993,242.5,223.303299,5126200,1285
2018-10-30,242.309998,246.380005,241.800003,246.210007,226.719635,3619100,1286
2018-10-31,248.720001,251.080002,248.270004,248.789993,229.095352,4073400,1287
2018-11-01,249.630005,251.539993,248.460007,251.369995,231.471146,2870700,1288
2018-11-02,252.440002,252.899994,247.75,249.809998,230.034576,3184500,1289
2018-11-05,250.320007,251.789993,249.389999,251.229996,231.342194,1912100,1290
2018-11-06,251.179993,252.979996,251.119995,252.820007,232.806366,2255200,1291
2018-11-07,255.070007,258.320007,254.649994,258.160004,237.723602,3090800,1292
2018-11-08,257.48999,258.440002,256.649994,257.720001,237.318451,2466900,1293
2018-11-09,256.5,256.640015,253.809998,255.339996,235.126862,3078700,1294
2018-11-12,254.690002,254.960007,249.949997,250.410004,230.587128,2710200,1295
2018-11-13,250.960007,253.009995,249.279999,249.990005,230.200378,3097000,1296
2018-11-14,251.960007,252.339996,246.660004,248.279999,228.625717,3619900,1297
2018-11-15,247.020004,251.389999,245.429993,250.850006,230.992264,3911900,1298
2018-11-16,249.770004,252.470001,249.259995,251.490005,231.581619,2342800,1299
2018-11-19,250.940002,251.210007,246.350006,247.320007,227.74176,2973700,1300
2018-11-20,243.839996,245.320007,241.830002,242.770004,223.55191,5000900,1301
2018-11-21,244.240005,245.440002,243.520004,243.580002,224.297791,2425500,1302
2018-11-23,241.800003,243.350006,241.729996,242.009995,222.852051,830900,1303
2018-11-26,244.229996,245.839996,243.850006,245.800003,226.342072,2498500,1304
2018-11-27,244.729996,246.600006,244.119995,246.570007,227.051086,2849700,1305
2018-11-28,247.720001,252.330002,246.75,252.330002,232.355148,3723300,1306
2018-11-29,251.539993,253.25,250.360001,251.809998,231.876328,3279400,1307
2018-11-30,251.639999,253.940002,251.350006,253.479996,233.414093,2992800,1308
2018-12-03,257.649994,257.73999,255.059998,256.609985,236.29631,3943500,1309
2018-12-04,255.850006,256.269989,248.059998,248.649994,228.966415,3837400,1310
2018-12-06,244.419998,248.089996,241.130005,248.020004,228.386292,7712700,1311
2018-12-07,247.630005,249.240005,241.369995,242.259995,223.08226,3928400,1312
2018-12-10,242,243.619995,237.619995,242.550003,223.349365,5983700,1313
2018-12-11,245.949997,246.119995,241.190002,242.619995,223.413803,4543200,1314
2018-12-12,245.800003,247.160004,243.850006,243.960007,224.647705,4117000,1315
2018-12-13,244.860001,245.759995,242.699997,243.880005,224.574036,2610800,1316
2018-12-14,241.649994,242.630005,238.770004,239.380005,220.430298,5088500,1317
2018-12-17,237.059998,238.220001,231.679993,233.229996,215.929825,6127200,1318
2018-12-18,235,235.679993,231.479996,233.139999,215.846512,4691400,1319
2018-12-19,233.210007,237,227.779999,229.419998,212.402435,8215600,1320
2018-12-20,228.350006,229.899994,223.539993,225.649994,208.912094,12141900,1321
2018-12-21,226.740005,229.460007,220.570007,221.160004,204.755127,11811600,1322
2018-12-24,219.740005,220.800003,215.070007,215.070007,199.116898,8493500,1323
2018-12-26,216.880005,226.100006,214.830002,225.949997,209.18985,11598000,1324
2018-12-27,222.960007,228.119995,219.600006,228.050003,211.134079,9578400,1325
2018-12-28,229.320007,231.070007,226.520004,227.759995,210.865585,7436100,1326
2018-12-31,229.309998,229.970001,227.449997,229.809998,212.76355,6683900,1327
2019-01-02,226.179993,230.850006,226.020004,229.990005,212.930191,4891300,1328
2019-01-03,228.100006,228.419998,223.970001,224.5,207.847412,3329600,1329
2019-01-04,227.539993,232.619995,227.149994,231.910004,214.707779,5100100,1330
2019-01-07,232.289993,235.229996,231.320007,233.649994,216.318726,3706000,1331
2019-01-08,236.050003,236.460007,233.429993,235.919998,218.420319,3546600,1332
2019-01-09,236.710007,237.940002,235.460007,237.009995,219.429474,4565000,1333
2019-01-10,235.649994,238.169998,234.850006,238,220.346008,2813500,1334
2019-01-11,236.850006,238,236.240005,237.889999,220.244171,2551000,1335
2019-01-14,236.100006,237.389999,235.690002,236.580002,219.031372,2653400,1336
2019-01-15,236.970001,239.589996,236.970001,239.350006,221.595886,5103700,1337
2019-01-16,239.720001,240.770004,239.520004,239.880005,222.086594,4066700,1338
2019-01-17,239,242.550003,238.949997,241.669998,223.743759,3059000,1339
2019-01-18,243.559998,245.369995,242.759995,244.919998,226.752747,4943300,1340
2019-01-22,243.389999,243.580002,239.970001,241.660004,223.734512,5786300,1341
2019-01-23,242.679993,243.339996,239.580002,242.020004,224.067825,3076400,1342
2019-01-24,241.899994,242.820007,240.910004,242.259995,224.290024,2197100,1343
2019-01-25,244.110001,245.110001,243.669998,244.320007,226.19725,3677500,1344
2019-01-28,242.089996,242.490005,240.630005,242.429993,224.447433,2407800,1345
2019-01-29,242.550003,243.119995,241.270004,242.130005,224.169678,2436900,1346
2019-01-30,243.660004,246.779999,242.880005,245.960007,227.715546,6028400,1347
2019-01-31,245.860001,248.529999,245.679993,248.009995,229.61351,5308100,1348
2019-02-01,248.309998,249.289993,247.460007,248.220001,229.807938,3718500,1349
2019-02-04,248.300003,250.020004,247.589996,249.990005,231.446655,2541700,1350
2019-02-05,250.440002,251.330002,249.919998,251.100006,232.47435,3613300,1351
2019-02-06,250.75,251.220001,249.949997,250.789993,232.187317,2052200,1352
2019-02-07,249.039993,249.580002,246.619995,248.330002,229.90979,3907800,1353
2019-02-08,247.009995,248.710007,246.199997,248.649994,230.206024,2512600,1354
2019-02-11,249.279999,249.509995,248.220001,248.779999,230.326385,2986600,1355
2019-02-12,250.380005,252.360001,250.339996,252,233.307556,5980500,1356
2019-02-13,252.820007,253.660004,252.389999,252.759995,234.011154,3569100,1357
2019-02-14,251.649994,253.360001,250.830002,252.199997,233.492737,3247800,1358
2019-02-15,254.029999,255,253.809998,254.979996,236.066498,2806600,1359
2019-02-19,254.149994,256.089996,254.149994,255.419998,236.473846,2509300,1360
2019-02-20,255.410004,256.380005,254.889999,256.01001,237.020096,2156300,1361
2019-02-21,255.330002,255.639999,254.039993,255.080002,236.159088,2020000,1362
2019-02-22,255.690002,256.809998,255.449997,256.609985,237.575592,2119400,1363
2019-02-25,258.089996,258.609985,256.880005,256.98999,237.927399,2941300,1364
2019-02-26,256.549988,257.640015,256.410004,256.799988,237.751495,4629600,1365
2019-02-27,256.059998,257.019989,255.100006,256.670013,237.63118,2136400,1366
2019-02-28,256.420013,256.880005,255.850006,256.070007,237.075653,2207000,1367
2019-03-01,257.809998,258.209991,256.329987,257.829987,238.705109,2867000,1368
2019-03-04,258.869995,259.100006,254.490005,256.839996,237.788528,3384200,1369
2019-03-05,256.98999,257.170013,255.960007,256.540009,237.510773,2475900,1370
2019-03-06,256.619995,256.619995,254.600006,254.899994,235.992401,2514900,1371
2019-03-07,254.479996,254.600006,251.949997,252.850006,234.094513,6441200,1372
2019-03-08,250.880005,252.449997,250.339996,252.339996,233.62233,4522300,1373
2019-03-11,253.039993,256.119995,253.020004,256.019989,237.029358,1884200,1374
2019-03-12,256.519989,257.459991,256.369995,256.929993,237.871841,2271900,1375
2019-03-13,257.839996,259.589996,257.690002,258.679993,239.49202,1974300,1376
2019-03-14,258.679993,259.119995,258.040009,258.589996,239.408737,1557500,1377
2019-03-15,259.019989,260.570007,258.869995,259.850006,240.575256,3151200,1378
2019-03-18,260,260.98999,259.769989,260.779999,241.43631,1830000,1379
2019-03-19,261.809998,262.589996,259.880005,260.859985,241.510361,4061800,1380
2019-03-20,260.540009,261.769989,258.839996,259.929993,240.649323,3415200,1381
2019-03-21,257.679993,261.859985,257.679993,261.429993,243.400558,2968300,1382
2019-03-22,260.070007,260.609985,256.369995,256.459991,238.7733,4317400,1383
2019-03-25,256.089996,257.279999,254.949997,256.230011,238.559174,2893600,1384
2019-03-26,258.01001,259.119995,256.730011,258.079987,240.281555,3177600,1385
2019-03-27,258.149994,258.730011,255.229996,256.880005,239.164322,2714300,1386
2019-03-28,257.450012,258.220001,256.269989,257.880005,240.095383,1716700,1387
2019-03-29,259.339996,259.720001,258.179993,259.540009,241.6409,2831100,1388
2019-04-01,261.459991,262.779999,261.190002,262.529999,244.424637,3303900,1389
2019-04-02,262.670013,262.850006,261.809998,262.619995,244.508499,1512600,1390
2019-04-03,263.869995,264.25,262.399994,263.109985,244.964661,1933900,1391
2019-04-04,263.369995,263.959991,262.670013,263.73999,245.551193,1738500,1392
2019-04-05,264.420013,265.059998,264.119995,265.01001,246.733658,1505000,1393
2019-04-08,264.570007,265.309998,263.910004,265.23999,246.947815,1720100,1394
2019-04-09,264.220001,264.540009,263.290009,263.829987,245.63501,2016900,1395
2019-04-10,264.25,264.839996,263.850006,264.73999,246.482224,2990600,1396
2019-04-11,265.23999,265.23999,264.089996,264.690002,246.43573,1567700,1397
2019-04-12,266.329987,266.769989,265.630005,266.480011,248.10228,1903400,1398
2019-04-15,266.570007,266.640015,265.470001,266.299988,247.934708,1584500,1399
2019-04-16,267.200012,267.23999,265.859985,266.48999,248.111603,2447700,1400
2019-04-17,267.589996,267.609985,265.399994,265.839996,247.506378,1872400,1401
2019-04-18,266.440002,266.600006,265.079987,266.339996,247.971893,2788900,1402
2019-04-22,265.559998,266.709991,265.470001,266.600006,248.214005,1126500,1403
2019-04-23,266.959991,269.190002,266.709991,268.899994,250.355301,2618300,1404
2019-04-24,268.890015,269.209991,268.230011,268.369995,249.861938,1393400,1405
2019-04-25,268.279999,268.880005,266.980011,268.269989,249.768845,1237400,1406
2019-04-26,268.279999,269.540009,267.459991,269.5,250.913971,2172600,1407
2019-04-29,269.559998,270.410004,269.459991,269.839996,251.23053,1892500,1408
2019-04-30,269.559998,270.309998,268.109985,270.01001,251.388824,2024600,1409
2019-05-01,270.679993,270.869995,268,268.040009,249.554626,2669400,1410
2019-05-02,267.880005,268.799988,265.929993,267.51001,249.061249,3009000,1411
2019-05-03,268.920013,270.320007,268.700012,270.049988,251.42601,1969000,1412
2019-05-06,265.649994,269.359985,265.309998,268.980011,250.429855,3966900,1413
2019-05-07,266.480011,267.079987,262.480011,264.619995,246.370514,4752500,1414
2019-05-08,264.140015,265.820007,263.470001,264.100006,245.886444,2662500,1415
2019-05-09,261.940002,263.839996,260.200012,263.290009,245.132263,3094800,1416
2019-05-10,262.369995,265.380005,259.269989,264.519989,246.27742,3131900,1417
2019-05-13,259.369995,260.339996,257.070007,258.029999,240.235001,5548200,1418
2019-05-14,258.98999,261.820007,258.839996,260.269989,242.320526,4702600,1419
2019-05-15,258.630005,262.450012,258.399994,261.809998,243.754349,2444100,1420
2019-05-16,262.470001,265.600006,262.450012,264.209991,245.988815,3221500,1421
2019-05-17,261.890015,265.019989,261.859985,262.609985,244.499146,2719500,1422
2019-05-20,260.899994,262.109985,260.019989,260.820007,242.832611,2762600,1423
2019-05-21,262.5,263.51001,262.25,263.029999,244.890228,2760500,1424
2019-05-22,262.119995,263.290009,261.869995,262.309998,244.219833,3421500,1425
2019-05-23,260.079987,260.100006,257.679993,259.23999,241.361588,3813200,1426
2019-05-24,260.600006,260.98999,259.059998,259.690002,241.780533,1833100,1427
2019-05-28,259.959991,260.959991,257.290009,257.359985,239.611206,2565900,1428
2019-05-29,256.130005,256.519989,254.100006,255.589996,237.963287,4593500,1429
2019-05-30,256.279999,257.179993,255.139999,256.299988,238.624329,2977200,1430
2019-05-31,253.630005,254.490005,252.770004,252.869995,235.430893,3698600,1431
2019-06-03,252.830002,253.960007,250.770004,252.119995,234.73262,3825600,1432
2019-06-04,254.479996,257.76001,254.029999,257.670013,239.899826,3536300,1433
2019-06-05,259.23999,259.880005,257.420013,259.850006,241.92952,2646500,1434
2019-06-06,260.170013,262.26001,259.51001,261.540009,243.503006,2277500,1435
2019-06-07,262.619995,265.290009,262.450012,264.149994,245.932938,1877400,1436
2019-06-10,265.76001,267.100006,265.299988,265.390015,247.087479,2845900,1437
2019-06-11,267.25,267.649994,264.690002,265.339996,247.040863,1894500,1438
2019-06-12,265.119995,265.700012,264.359985,264.839996,246.575363,1711900,1439
2019-06-13,265.820007,266.359985,265.109985,266.019989,247.673981,1813700,1440
2019-06-14,265.709991,266.290009,264.910004,265.619995,247.301575,1203300,1441
2019-06-17,265.940002,266.559998,265.619995,265.859985,247.524994,1782500,1442
2019-06-18,267.649994,269.660004,267.299988,268.51001,249.992264,2340700,1443
2019-06-19,268.73999,269.720001,267.76001,269.220001,250.653275,1684500,1444
2019-06-20,271.940002,272.190002,269.730011,271.730011,252.990158,3288100,1445
2019-06-21,271.529999,272.790009,271.170013,271.410004,252.692322,2226000,1446
2019-06-24,271.589996,271.920013,270.899994,271.059998,252.366425,3518400,1447
2019-06-25,271.100006,271.130005,268.269989,268.380005,249.871201,2287100,1448
2019-06-26,269.299988,269.820007,268.019989,268.119995,249.62915,2988700,1449
2019-06-27,267.48999,268.190002,267.170013,267.670013,250.505173,2054600,1450
2019-06-28,268.700012,269.549988,268.179993,269.149994,251.890244,2883300,1451
2019-07-01,272.459991,272.649994,270.299988,271.440002,254.033371,4497900,1452
2019-07-02,271.470001,272.25,270.619995,272.230011,254.77269,3040700,1453
2019-07-03,272.910004,274.369995,272.76001,274.320007,256.728699,2335800,1454
2019-07-05,273.140015,274.25,271.859985,273.970001,256.401093,3362500,1455
2019-07-08,272.790009,273.059998,272.029999,272.600006,255.119003,3131800,1456
2019-07-09,271.399994,273.220001,271.339996,272.940002,255.437195,2532900,1457
2019-07-10,274.019989,275.190002,273.459991,274.209991,256.625793,2853200,1458
2019-07-11,274.869995,275.109985,273.850006,274.76001,257.140503,2249400,1459
2019-07-12,275.390015,276.190002,275.059998,276.109985,258.4039,2932300,1460
2019-07-15,276.529999,276.549988,275.709991,276.179993,258.469421,1466200,1461
2019-07-16,276.119995,276.269989,274.98999,275.279999,257.627106,1564000,1462
2019-07-17,275.279999,275.399994,273.420013,273.420013,255.886459,1758100,1463
2019-07-18,272.910004,274.790009,272.470001,274.420013,256.822327,3461100,1464
2019-07-19,275.519989,275.540009,272.700012,272.950012,255.446579,2319400,1465
2019-07-22,273.320007,274.109985,272.790009,273.609985,256.06424,1304100,1466
2019-07-23,274.709991,275.5,273.890015,275.48999,257.823578,1753000,1467
2019-07-24,274.779999,276.790009,274.670013,276.76001,259.012238,1669900,1468
2019-07-25,276.410004,276.410004,274.679993,275.410004,257.74881,1874200,1469
2019-07-26,276.200012,277.549988,276.100006,277.380005,259.592529,1796900,1470
2019-07-29,277.230011,277.269989,276.26001,276.880005,259.124573,2925900,1471
2019-07-30,275.450012,276.559998,275.040009,276.209991,258.497528,1751100,1472
2019-07-31,276.390015,276.609985,271.070007,273.079987,255.568176,4910000,1473
2019-08-01,273.279999,276.279999,269.940002,270.790009,253.425095,6921000,1474
2019-08-02,269.890015,270.079987,267.149994,268.809998,251.572037,5310400,1475
2019-08-05,264.570007,264.679993,258.700012,260.880005,244.150589,7354000,1476
2019-08-06,262.529999,264.470001,261.059998,264.23999,247.295105,4366800,1477
2019-08-07,261.160004,265.230011,258.98999,264.420013,247.463577,4261200,1478
2019-08-08,266,269.589996,265.399994,269.579987,252.292648,3618800,1479
2019-08-09,268.720001,269.290009,266,267.700012,250.533218,2616300,1480
2019-08-12,266.23999,266.790009,263.570007,264.559998,247.594589,2104500,1481
2019-08-13,264.220001,270.100006,263.910004,268.660004,251.431702,3402300,1482
2019-08-14,264.559998,265.149994,260.570007,260.570007,243.860458,4354800,1483
2019-08-15,261.619995,262.269989,259.339996,261.390015,244.627884,2775200,1484
2019-08-16,263.070007,265.679993,263.019989,265.220001,248.21228,2432700,1485
2019-08-19,268.359985,269.140015,267.640015,268.480011,251.263214,1430800,1486
2019-08-20,267.980011,268.48999,266.290009,266.399994,249.316559,1865000,1487
2019-08-21,268.579987,268.929993,267.920013,268.559998,251.338089,2007400,1488
2019-08-22,269.279999,269.910004,266.700012,268.459991,251.244507,1883700,1489
2019-08-23,267.190002,268.839996,260.329987,261.570007,244.796295,4184200,1490
2019-08-26,263.809998,264.470001,262.269989,264.470001,247.51033,2260000,1491
2019-08-27,265.920013,266.26001,262.709991,263.429993,246.537033,2490400,1492
2019-08-28,262.730011,265.450012,262,265.26001,248.249695,3124000,1493
2019-08-29,267.910004,269.230011,266.899994,268.709991,251.47847,3128700,1494
2019-08-30,270.149994,270.209991,267.660004,268.600006,251.375504,4209200,1495
2019-09-03,266.829987,267.799988,265.679993,267.109985,249.981049,3368500,1496
2019-09-04,269.25,270.059998,268.480011,269.970001,252.657669,1486100,1497
2019-09-05,272.570007,274.440002,272.459991,273.540009,255.998734,1755800,1498
2019-09-06,273.929993,274.390015,273.190002,273.73999,256.185852,1890800,1499
2019-09-09,274.799988,274.829987,272.959991,273.809998,256.251404,2158500,1500
2019-09-10,273.109985,273.880005,271.869995,273.869995,256.307587,1870400,1501
2019-09-11,274.149994,275.839996,273.5,275.839996,258.151245,2080300,1502
2019-09-12,276.709991,277.799988,275.940002,276.649994,258.909241,2433700,1503
2019-09-13,277.209991,277.540009,276.149994,276.579987,258.84375,2292000,1504
2019-09-16,275.380005,276.100006,275.040009,275.670013,257.992157,1432400,1505
2019-09-17,275.459991,276.480011,275.339996,276.420013,258.694061,1789200,1506
2019-09-18,276,276.679993,273.950012,276.589996,258.853119,2028700,1507
2019-09-19,277,277.980011,276.230011,276.529999,258.797028,2267900,1508
2019-09-20,277.179993,277.410004,274.5,275.049988,257.411896,2052700,1509
2019-09-23,274.589996,275.899994,274.329987,275.23999,257.589752,1286400,1510
2019-09-24,276.309998,276.679993,272.059998,272.959991,255.455917,5124900,1511
2019-09-25,273.079987,275.079987,271.600006,274.630005,257.01886,2649200,1512
2019-09-26,273.339996,273.549988,271.350006,272.790009,256.511963,2355000,1513
2019-09-27,273.559998,273.589996,269.720001,271.26001,255.073288,2836500,1514
2019-09-30,271.820007,273.269989,271.790009,272.600006,256.333282,2735200,1515
2019-10-01,273.440002,274.079987,269.089996,269.320007,253.249084,3696000,1516
2019-10-02,267.730011,267.730011,263.25,264.570007,248.782486,4463500,1517
2019-10-03,264.350006,266.730011,261.589996,266.670013,250.757156,2988800,1518
2019-10-04,267.450012,270.559998,267.359985,270.369995,254.236404,1907800,1519
2019-10-07,269.559998,271.160004,268.899994,269.209991,253.145615,1821900,1520
2019-10-08,267.279999,268.019989,264.959991,265.029999,249.215042,2153100,1521
2019-10-09,267.040009,268.440002,266.390015,267.5,251.537659,1921200,1522
2019-10-10,267.420013,270.200012,267.25,269.320007,253.249084,1559300,1523
2019-10-11,272.100006,274.350006,271.940002,272.130005,255.891357,2806500,1524
2019-10-14,271.790009,272.450012,271.480011,271.880005,255.656326,1215500,1525
2019-10-15,272.869995,275.25,272.769989,274.51001,258.129364,1783800,1526
2019-10-16,274.070007,274.730011,273.619995,274.079987,257.725037,1150800,1527
2019-10-17,275.23999,275.720001,274.190002,274.820007,258.420868,3100600,1528
2019-10-18,274.359985,274.970001,272.809998,273.690002,257.358307,1152200,1529
2019-10-21,275.049988,275.720001,274.570007,275.600006,259.154266,3017500,1530
2019-10-22,276.089996,276.329987,274.519989,274.630005,258.242249,1601500,1531
2019-10-23,274.410004,275.480011,274.179993,275.440002,259.003815,1296500,1532
2019-10-24,276.380005,276.51001,275.049988,275.890015,259.426971,2220600,1533
2019-10-25,275.329987,277.540009,275.279999,277.040009,260.508392,5500900,1534
2019-10-28,278.220001,279.070007,278.220001,278.649994,262.022247,1795900,1535
2019-10-29,278.320007,279.429993,278.179993,278.470001,261.852966,1599200,1536
2019-10-30,278.690002,279.690002,277.380005,279.450012,262.774597,1811300,1537
2019-10-31,279.350006,279.350006,277.149994,278.549988,261.928192,2312100,1538
2019-11-01,280.049988,281.209991,279.910004,281.200012,264.420197,2361900,1539
2019-11-04,282.790009,282.899994,281.959991,282.320007,265.473297,3797500,1540
2019-11-05,282.579987,282.820007,281.709991,281.959991,265.134766,2995600,1541
2019-11-06,282.040009,282.339996,281.119995,282.109985,265.275879,1457200,1542
2019-11-07,283.459991,284.230011,282.579987,283.109985,266.216095,2689600,1543
2019-11-08,282.73999,283.799988,282,283.799988,266.86499,2328700,1544
2019-11-11,282.429993,283.369995,282.23999,283.25,266.347809,1123700,1545
2019-11-12,283.579987,284.720001,283.029999,283.809998,266.87439,1737600,1546
2019-11-13,282.829987,284.320007,282.589996,283.929993,266.987244,1721400,1547
2019-11-14,283.640015,284.399994,282.98999,284.309998,267.344513,2244000,1548
2019-11-15,285.640015,286.429993,285,286.429993,269.338013,1892400,1549
2019-11-18,286.179993,286.850006,285.709991,286.609985,269.507233,2278500,1550
2019-11-19,287.23999,287.23999,285.880005,286.470001,269.375641,3212500,1551
2019-11-20,285.910004,286.420013,283.890015,285.459991,268.425964,2816300,1552
2019-11-21,285.519989,285.640015,284.170013,285.019989,268.012146,2307200,1553
2019-11-22,285.75,285.859985,284.600006,285.649994,268.604675,1266500,1554
2019-11-25,286.600006,287.839996,286.570007,287.820007,270.645142,2040300,1555
2019-11-26,287.910004,288.679993,287.570007,288.399994,271.190491,1795700,1556
2019-11-27,289.059998,289.779999,288.76001,289.76001,272.46933,1631500,1557
2019-11-29,289.25,289.480011,288.480011,288.649994,271.425568,1988500,1558
2019-12-02,289.029999,289.029999,285.839996,286.299988,269.21582,4416100,1559
2019-12-03,283.519989,284.429993,282.100006,284.290009,267.325684,3236000,1560
2019-12-04,285.410004,286.700012,285.070007,286.109985,269.037109,3188800,1561
2019-12-05,286.829987,286.829987,285.290009,286.640015,269.535583,1597200,1562
2019-12-06,288.579987,289.649994,288.549988,289.190002,271.933411,1609400,1563
2019-12-09,288.869995,289.519989,288.269989,288.309998,271.105896,1478900,1564
2019-12-10,288.309998,288.940002,287.350006,288.040009,270.85199,1822700,1565
2019-12-11,288.450012,289.079987,288.079987,288.790009,271.55722,1835400,1566
2019-12-12,288.850006,292.100006,288.609985,291.329987,273.945618,3276600,1567
2019-12-13,291.089996,292.76001,290.299988,291.440002,274.049042,3519600,1568
2019-12-16,293.26001,294.109985,293.220001,293.5,275.986176,3141900,1569
2019-12-17,293.98999,294.190002,293.5,293.559998,276.042572,3658200,1570
2019-12-18,294.019989,294.220001,293.570007,293.579987,276.06131,3294400,1571
2019-12-19,293.779999,294.880005,293.75,294.799988,277.208527,2331600,1572
2019-12-20,295.890015,296.76001,295.779999,296.299988,278.61908,4985600,1573
2019-12-23,295.48999,295.529999,294.98999,295.160004,278.892151,2325200,1574
2019-12-24,295.359985,295.399994,294.850006,295.160004,278.892151,1305900,1575
2019-12-26,295.559998,296.690002,295.519989,296.670013,280.318939,2390300,1576
2019-12-27,297.51001,297.51001,296.149994,296.670013,280.318939,2225400,1577
2019-12-30,296.75,296.839996,294.51001,295.040009,278.778717,2345400,1578
2019-12-31,294.529999,295.98999,294.170013,295.799988,279.496857,2512700,1579
2020-01-02,297.290009,298.450012,296.339996,298.420013,281.972534,3142400,1580
2020-01-03,295.220001,297.359985,295.040009,296.23999,279.912598,3247900,1581
2020-01-06,294.420013,297.420013,294.350006,297.350006,280.961487,2777100,1582
2020-01-07,296.820007,297.269989,296.059998,296.529999,280.186676,2251800,1583
2020-01-08,296.709991,299.309998,296.470001,298.059998,281.632324,3719500,1584
2020-01-09,299.730011,300.190002,299.089996,300.119995,283.578705,2168500,1585
2020-01-10,300.73999,300.859985,298.790009,299.26001,282.766174,3666800,1586
2020-01-13,299.910004,301.320007,299.480011,301.23999,284.636993,2728000,1587
2020-01-14,300.890015,301.910004,300.320007,300.839996,284.259064,2620100,1588
2020-01-15,300.809998,302.299988,300.690002,301.51001,284.892181,2822300,1589
2020-01-16,302.940002,304.040009,302.709991,304.029999,287.273285,2582600,1590
2020-01-17,304.769989,305.200012,304.200012,305.059998,288.24646,2218000,1591
2020-01-21,304.079987,305.220001,304,304.429993,287.651215,2757900,1592
2020-01-22,305.309998,305.920013,304.320007,304.51001,287.726837,2765300,1593
2020-01-23,303.839996,304.970001,302.660004,304.809998,288.010284,2673100,1594
2020-01-24,305.420013,305.519989,300.809998,302.029999,285.383484,3448200,1595
2020-01-27,296.839996,298.730011,296.450012,297.230011,280.848053,4302000,1596
2020-01-28,298.700012,301.220001,298.220001,300.450012,283.890625,3562500,1597
2020-01-29,301.779999,301.940002,299.920013,300.149994,283.607025,2739400,1598
2020-01-30,298.040009,301.290009,297.299988,301.089996,284.495331,4432700,1599
2020-01-31,300.440002,300.600006,294.720001,295.690002,279.392944,6184700,1600
2020-02-03,297.119995,299.670013,297.029999,297.839996,281.424438,3205200,1601
2020-02-04,301.5,303.230011,301.160004,302.429993,285.761475,2292800,1602
2020-02-05,305.399994,306.079987,303.869995,305.850006,288.993011,3049900,1603
2020-02-06,306.799988,307.079987,305.809998,306.890015,289.975708,1925500,1604
2020-02-07,305.829987,306.589996,304.73999,305.329987,288.501617,2249000,1605
2020-02-10,304.390015,307.559998,304.350006,307.519989,290.570892,2246900,1606
2020-02-11,308.929993,309.690002,307.609985,308.079987,291.100037,2438800,1607
2020-02-12,309.559998,310.269989,309.170013,310.059998,292.970886,2115800,1608
2020-02-13,308.600006,310.720001,308.359985,309.76001,292.687439,2043400,1609
2020-02-14,310.109985,310.329987,309,310.279999,293.178802,1637000,1610
2020-02-18,309.23999,309.820007,308.029999,309.429993,292.37558,3000300,1611
2020-02-19,310.420013,311.589996,310.119995,310.920013,293.783569,2257500,1612
2020-02-20,310.350006,311.190002,306.670013,309.700012,292.630829,4617300,1613
2020-02-21,308.299988,308.579987,305.619995,306.48999,289.597687,2678000,1614
2020-02-24,296.959991,299.380005,295.170013,296.23999,279.912598,7097000,1615
2020-02-25,297.730011,298.230011,286.359985,287.339996,271.503143,8465800,1616
2020-02-26,288.609985,292.279999,285.480011,286.070007,270.303192,10233700,1617
2020-02-27,280.570007,284.480011,273.359985,273.390015,258.321991,14897000,1618
2020-02-28,265.320007,272.920013,262.25,271.73999,256.762939,23179600,1619
2020-03-02,274,284.040009,270.48999,283.869995,268.224335,12428600,1620
2020-03-03,284.339996,288.320007,273.359985,276.040009,260.825928,9805900,1621
2020-03-04,281.230011,287.649994,278.700012,287.480011,271.635468,5253900,1622
2020-03-05,280.299988,283.410004,275.609985,277.850006,262.536255,6220000,1623
2020-03-06,269.320007,274.459991,266.600006,273.190002,258.133026,6669100,1624
2020-03-09,253.889999,260.98999,251.149994,252.110001,238.214859,16425900,1625
2020-03-10,260.480011,263.809998,250,263.809998,250.440216,10879100,1626
2020-03-11,256.660004,257.720001,247.619995,250.729996,238.023087,11480100,1627
2020-03-12,234.940002,243.679993,225.809998,226.479996,215.002075,24669300,1628
2020-03-13,240.660004,247.779999,228.100006,247.639999,235.089691,19533600,1629
2020-03-16,222.850006,234.770004,218.139999,218.570007,207.492981,17271500,1630
